0,69,8360
1,205,8360
2,237,8360
3,334,8360
4,428,8360
5,469,8360
6,598,8360
7,700,8360
8,851,8360
9,914,8360
10,914,8360
11,1019,8360
12,1117,8360
13,1234,8360
14,1313,8360
15,1444,8360
16,1539,8360
17,1624,8360
18,1716,8360
19,1751,8360
20,1840,8360
21,1811,8360
22,1872,8360
23,1885,8360
24,1900,8360
25,1981,8360
26,1970,8360
27,2080,8360
28,2064,8360
29,2134,8360
30,2303,8360
31,2337,8360
32,2380,8360
33,2432,8360
34,2366,8360
35,2337,8360
36,2405,8360
37,2529,8360
38,2618,8360
39,2724,8360
40,2761,8360
41,2775,8360
42,2807,8360
43,2873,8360
44,2918,8360
45,2958,8360
46,3043,8360
47,2976,8360
48,3043,8360
49,3028,8360
50,2997,8360
51,2952,8360
52,2995,8360
53,2963,8360
54,3123,8360
55,3153,8360
56,3128,8360
57,3035,8360
58,3009,8360
59,2991,8360
60,2963,8360
61,2952,8360
62,2982,8360
63,2910,8360
64,2826,8360
65,2749,8360
66,2603,8360
67,2519,8360
68,2340,8360
69,2247,8360
70,2112,8360
71,2027,8360
72,1863,8360
73,1731,8360
74,1558,8360
75,1426,8360
76,1288,8360
77,1172,8360
78,1017,8360
79,894,8360
80,729,8360
81,615,8360
82,462,8360
83,358,8360
84,288,8360
85,203,8360
86,146,8360
87,85,8360
88,62,8360
89,37,8360
90,34,8360
91,25,8360
92,5,8360
93,0,8360
94,0,8360
95,0,8360
96,0,8360
97,0,8360
98,0,8360
99,0,8360
100,0,8360
101,0,8360
102,0,8360
103,0,8360
104,0,8360
105,0,8360
106,0,8360
107,0,8360
108,0,8360
109,0,8360
110,0,8360
111,0,8360
112,0,8360
113,0,8360
114,0,8360
115,0,8360
116,0,8360
117,0,8360
118,0,8360
119,0,8360
120,0,8360
121,0,8360
122,0,8360
123,0,8360
124,0,8360
125,0,8360
126,0,8360
127,0,8360
128,0,8360
129,0,8360
130,0,8360
131,0,8360
132,0,8360
133,0,8360
134,0,8360
135,0,8360
136,0,8360
137,0,8360
138,0,8360
139,0,8360
140,0,8360
141,0,8360
142,0,8360
143,0,8360
144,0,8360
145,0,8360
146,0,8360
147,0,8360
148,0,8360
149,0,8360
150,0,8360
151,0,8360
152,0,8360
153,0,8360
154,0,8360
155,0,8360
156,0,8360
157,0,8360
158,0,8360
159,0,8360
160,0,8360
161,0,8360
162,0,8360
163,0,8360
164,0,8360
165,0,8360
166,0,8360
167,0,8360
168,0,8360
169,0,8360
170,0,8360
171,0,8360
172,0,8360
173,0,8360
174,0,8360
175,0,8360
176,0,8360
177,0,8360
178,0,8360
179,0,8360
180,0,8360
181,0,8360
182,0,8360
183,0,8360
184,0,8360
185,0,8360
186,0,8360
187,0,8360
188,0,8360
189,0,8360
190,0,8360
191,0,8360
192,0,8360
193,0,8360
194,0,8360
195,0,8360
196,0,8360
197,0,8360
198,0,8360
199,0,8360
200,0,8360
201,0,8360
202,0,8360
203,0,8360
204,0,8360
205,0,8360
206,0,8360
207,0,8360
208,0,8360
209,0,8360
210,0,8360
211,0,8360
212,0,8360
213,0,8360
214,0,8360
215,0,8360
216,0,8360
217,0,8360
218,0,8360
219,0,8360
220,0,8360
221,0,8360
222,0,8360
223,0,8360
224,0,8360
225,0,8360
226,0,8360
227,0,8360
228,0,8360
229,0,8360
230,0,8360
231,0,8360
232,0,8360
233,0,8360
234,0,8360
235,0,8360
236,0,8360
237,0,8360
238,0,8360
239,0,8360
240,0,8360
241,0,8360
242,0,8360
243,0,8360
244,0,8360
245,0,8360
246,0,8360
247,0,8360
248,0,8360
249,0,8360
250,0,8360
251,0,8360
252,0,8360
253,0,8360
254,0,8360
255,0,8360
256,0,8360
257,0,8360
258,0,8360
259,0,8360
260,0,8360
261,0,8360
262,0,8360
263,0,8360
264,0,8360
265,0,8360
266,0,8360
267,0,8360
268,0,8360
269,0,8360
270,0,8360
271,0,8360
272,0,8360
273,0,8360
274,0,8360
275,0,8360
276,0,8360
277,0,8360
278,0,8360
279,0,8360
280,0,8360
281,0,8360
282,0,8360
283,0,8360
284,0,8360
285,0,8360
286,0,8360
287,0,8360
288,0,8360
289,0,8360
290,0,8360
291,0,8360
292,0,8360
293,0,8360
294,0,8360
295,0,8360
296,0,8360
297,0,8360
298,0,8360
299,0,8360
300,0,8360
301,0,8360
302,0,8360
303,0,8360
304,0,8360
305,0,8360
306,0,8360
307,0,8360
308,0,8360
309,0,8360
310,0,8360
311,0,8360
312,0,8360
313,0,8360
314,0,8360
315,0,8360
316,0,8360
317,0,8360
318,0,8360
319,0,8360
320,0,8360
321,0,8360
322,0,8360
323,0,8360
324,0,8360
325,0,8360
326,0,8360
327,0,8360
328,0,8360
329,0,8360
330,0,8360
331,0,8360
332,0,8360
333,0,8360
334,0,8360
335,0,8360
336,0,8360
337,0,8360
338,0,8360
339,0,8360
340,0,8360
341,0,8360
342,0,8360
343,0,8360
344,0,8360
345,0,8360
346,0,8360
347,0,8360
348,0,8360
349,0,8360
350,0,8360
351,0,8360
352,0,8360
353,0,8360
354,0,8360
355,0,8360
356,0,8360
357,0,8360
358,0,8360
359,0,8360
360,0,8360
361,0,8360
362,0,8360
363,0,8360
364,0,8360
365,0,8360
366,0,8360
367,0,8360
368,0,8360
369,0,8360
370,0,8360
371,0,8360
372,0,8360
373,0,8360
374,0,8360
375,0,8360
376,0,8360
377,0,8360
378,0,8360
379,0,8360
380,0,8360
381,0,8360
382,0,8360
383,0,8360
384,0,8360
385,0,8360
386,0,8360
387,0,8360
388,0,8360
389,0,8360
390,0,8360
391,0,8360
392,0,8360
393,0,8360
394,0,8360
395,0,8360
396,0,8360
397,0,8360
398,0,8360
399,0,8360
400,0,8360
401,0,8360
402,0,8360
403,0,8360
404,0,8360
405,0,8360
406,0,8360
407,0,8360
408,0,8360
409,0,8360
410,0,8360
411,0,8360
412,0,8360
413,0,8360
414,0,8360
415,0,8360
416,0,8360
417,0,8360
418,0,8360
419,0,8360
420,0,8360
421,0,8360
422,0,8360
423,0,8360
424,0,8360
425,0,8360
426,0,8360
427,0,8360
428,0,8360
429,0,8360
430,0,8360
431,0,8360
432,0,8360
433,0,8360
434,0,8360
435,0,8360
436,0,8360
437,0,8360
438,0,8360
439,0,8360
440,0,8360
441,0,8360
442,0,8360
443,0,8360
444,0,8360
445,0,8360
446,0,8360
447,0,8360
448,0,8360
449,0,8360
450,0,8360
451,0,8360
452,0,8360
453,0,8360
454,0,8360
455,0,8360
456,0,8360
457,0,8360
458,0,8360
459,0,8360
460,0,8360
461,0,8360
462,0,8360
463,0,8360
464,0,8360
465,0,8360
466,0,8360
467,0,8360
468,0,8360
469,0,8360
470,0,8360
471,0,8360
472,0,8360
473,0,8360
474,0,8360
475,0,8360
476,0,8360
477,0,8360
478,0,8360
479,0,8360
480,0,8360
481,0,8360
482,0,8360
483,0,8360
484,0,8360
485,0,8360
486,0,8360
487,0,8360
488,0,8360
489,0,8360
490,0,8360
491,0,8360
492,0,8360
493,0,8360
494,0,8360
495,0,8360
496,0,8360
497,0,8360
498,0,8360
499,0,8360
500,0,8360
