0,69,8360
1,88,8360
2,116,8360
3,128,8360
4,170,8360
5,173,8360
6,199,8360
7,219,8360
8,243,8360
9,249,8360
10,279,8360
11,317,8360
12,375,8360
13,332,8360
14,326,8360
15,371,8360
16,463,8360
17,498,8360
18,539,8360
19,546,8360
20,564,8360
21,545,8360
22,548,8360
23,553,8360
24,514,8360
25,535,8360
26,521,8360
27,501,8360
28,512,8360
29,569,8360
30,596,8360
31,660,8360
32,705,8360
33,725,8360
34,670,8360
35,708,8360
36,730,8360
37,750,8360
38,656,8360
39,632,8360
40,652,8360
41,692,8360
42,668,8360
43,667,8360
44,680,8360
45,661,8360
46,667,8360
47,698,8360
48,679,8360
49,663,8360
50,645,8360
51,596,8360
52,655,8360
53,669,8360
54,692,8360
55,680,8360
56,676,8360
57,727,8360
58,602,8360
59,565,8360
60,518,8360
61,499,8360
62,546,8360
63,575,8360
64,577,8360
65,598,8360
66,577,8360
67,559,8360
68,546,8360
69,507,8360
70,471,8360
71,459,8360
72,445,8360
73,422,8360
74,440,8360
75,424,8360
76,453,8360
77,447,8360
78,467,8360
79,414,8360
80,425,8360
81,469,8360
82,514,8360
83,431,8360
84,465,8360
85,450,8360
86,396,8360
87,426,8360
88,409,8360
89,371,8360
90,290,8360
91,247,8360
92,277,8360
93,297,8360
94,362,8360
95,378,8360
96,343,8360
97,341,8360
98,365,8360
99,425,8360
100,476,8360
101,497,8360
102,543,8360
103,515,8360
104,439,8360
105,351,8360
106,371,8360
107,417,8360
108,403,8360
109,393,8360
110,432,8360
111,439,8360
112,420,8360
113,397,8360
114,392,8360
115,382,8360
116,292,8360
117,200,8360
118,119,8360
119,111,8360
120,97,8360
121,93,8360
122,87,8360
123,84,8360
124,71,8360
125,117,8360
126,113,8360
127,121,8360
128,120,8360
129,73,8360
130,125,8360
131,128,8360
132,97,8360
133,161,8360
134,223,8360
135,263,8360
136,279,8360
137,243,8360
138,271,8360
139,259,8360
140,216,8360
141,164,8360
142,126,8360
143,103,8360
144,62,8360
145,54,8360
146,48,8360
147,66,8360
148,68,8360
149,90,8360
150,104,8360
151,104,8360
152,120,8360
153,150,8360
154,170,8360
155,170,8360
156,168,8360
157,183,8360
158,195,8360
159,224,8360
160,253,8360
161,233,8360
162,253,8360
163,235,8360
164,218,8360
165,204,8360
166,243,8360
167,194,8360
168,174,8360
169,197,8360
170,197,8360
171,250,8360
172,236,8360
173,173,8360
174,178,8360
175,293,8360
176,287,8360
177,297,8360
178,313,8360
179,300,8360
180,300,8360
181,352,8360
182,314,8360
183,426,8360
184,444,8360
185,475,8360
186,469,8360
187,400,8360
188,531,8360
189,570,8360
190,558,8360
191,531,8360
192,526,8360
193,674,8360
194,667,8360
195,667,8360
196,735,8360
197,714,8360
198,696,8360
199,705,8360
200,679,8360
201,644,8360
202,671,8360
203,775,8360
204,847,8360
205,807,8360
206,774,8360
207,777,8360
208,839,8360
209,814,8360
210,792,8360
211,722,8360
212,646,8360
213,626,8360
214,649,8360
215,650,8360
216,626,8360
217,583,8360
218,649,8360
219,673,8360
220,659,8360
221,589,8360
222,583,8360
223,680,8360
224,743,8360
225,684,8360
226,551,8360
227,495,8360
228,559,8360
229,505,8360
230,601,8360
231,681,8360
232,686,8360
233,724,8360
234,858,8360
235,901,8360
236,959,8360
237,941,8360
238,908,8360
239,839,8360
240,827,8360
241,808,8360
242,793,8360
243,737,8360
244,638,8360
245,608,8360
246,621,8360
247,599,8360
248,550,8360
249,594,8360
250,643,8360
251,678,8360
252,608,8360
253,600,8360
254,548,8360
255,531,8360
256,514,8360
257,546,8360
258,572,8360
259,560,8360
260,619,8360
261,647,8360
262,643,8360
263,639,8360
264,748,8360
265,834,8360
266,816,8360
267,798,8360
268,904,8360
269,871,8360
270,786,8360
271,844,8360
272,830,8360
273,734,8360
274,705,8360
275,705,8360
276,651,8360
277,634,8360
278,508,8360
279,474,8360
280,456,8360
281,450,8360
282,470,8360
283,537,8360
284,541,8360
285,485,8360
286,500,8360
287,453,8360
288,482,8360
289,438,8360
290,517,8360
291,558,8360
292,602,8360
293,647,8360
294,642,8360
295,702,8360
296,754,8360
297,691,8360
298,804,8360
299,917,8360
300,1015,8360
301,1024,8360
302,1107,8360
303,1120,8360
304,1132,8360
305,1077,8360
306,1058,8360
307,1116,8360
308,1182,8360
309,1079,8360
310,966,8360
311,971,8360
312,901,8360
313,910,8360
314,871,8360
315,912,8360
316,972,8360
317,968,8360
318,955,8360
319,1016,8360
320,962,8360
321,932,8360
322,902,8360
323,810,8360
324,831,8360
325,841,8360
326,891,8360
327,853,8360
328,902,8360
329,911,8360
330,954,8360
331,966,8360
332,875,8360
333,725,8360
334,812,8360
335,883,8360
336,987,8360
337,936,8360
338,939,8360
339,860,8360
340,856,8360
341,900,8360
342,817,8360
343,878,8360
344,1050,8360
345,1103,8360
346,1159,8360
347,1064,8360
348,1021,8360
349,1073,8360
350,1108,8360
351,1184,8360
352,1178,8360
353,1283,8360
354,1233,8360
355,1223,8360
356,1044,8360
357,1103,8360
358,1077,8360
359,998,8360
360,1035,8360
361,928,8360
362,880,8360
363,695,8360
364,671,8360
365,644,8360
366,587,8360
367,502,8360
368,519,8360
369,536,8360
370,631,8360
371,636,8360
372,667,8360
373,690,8360
374,778,8360
375,839,8360
376,889,8360
377,876,8360
378,892,8360
379,810,8360
380,826,8360
381,798,8360
382,811,8360
383,850,8360
384,840,8360
385,936,8360
386,955,8360
387,897,8360
388,969,8360
389,1010,8360
390,1042,8360
