0,69,8360
1,213,8360
2,296,8360
3,312,8360
4,328,8360
5,344,8360
6,360,8360
7,376,8360
8,392,8360
9,408,8360
10,424,8360
11,440,8360
12,456,8360
13,472,8360
14,488,8360
15,504,8360
16,520,8360
17,536,8360
18,552,8360
19,568,8360
20,584,8360
21,557,8360
22,481,8360
23,440,8360
24,440,8360
25,440,8360
26,440,8360
27,440,8360
28,440,8360
29,440,8360
30,440,8360
31,440,8360
32,440,8360
33,440,8360
34,440,8360
35,440,8360
36,440,8360
37,440,8360
38,330,8360
39,110,8360
40,0,8360
41,0,8360
42,0,8360
43,0,8360
44,0,8360
45,0,8360
46,0,8360
47,0,8360
48,0,8360
49,0,8360
50,0,8360
51,0,8360
52,0,8360
53,0,8360
54,0,8360
55,0,8360
56,0,8360
57,0,8360
58,0,8360
59,0,8360
60,0,8360
61,0,8360
62,0,8360
63,0,8360
64,0,8360
65,0,8360
66,0,8360
67,0,8360
68,0,8360
69,0,8360
70,0,8360
71,0,8360
72,0,8360
73,0,8360
74,0,8360
75,0,8360
76,0,8360
77,0,8360
78,0,8360
79,0,8360
80,0,8360
81,0,8360
82,0,8360
83,0,8360
84,0,8360
85,0,8360
86,0,8360
87,0,8360
88,0,8360
89,0,8360
90,0,8360
91,0,8360
92,0,8360
93,0,8360
94,0,8360
95,0,8360
96,0,8360
97,0,8360
98,0,8360
99,0,8360
100,0,8360
